,date,variable,value
1744,2020-06-03,Exhibition,61
1745,2020-06-04,Exhibition,52
1746,2020-06-05,Exhibition,43
1747,2020-06-06,Exhibition,44
1748,2020-06-07,Exhibition,43
1749,2020-06-08,Exhibition,42
1750,2020-06-09,Exhibition,48
1751,2020-06-10,Exhibition,55
1752,2020-06-11,Exhibition,51
1753,2020-06-12,Exhibition,57
1754,2020-06-13,Exhibition,33
1755,2020-06-14,Exhibition,46
1756,2020-06-15,Exhibition,51
1757,2020-06-16,Exhibition,58
1758,2020-06-17,Exhibition,50
1759,2020-06-18,Exhibition,38
1760,2020-06-19,Exhibition,48
1761,2020-06-20,Exhibition,60
1762,2020-06-21,Exhibition,39
1763,2020-06-22,Exhibition,45
1764,2020-06-23,Exhibition,60
1765,2020-06-24,Exhibition,49
1766,2020-06-25,Exhibition,38
1767,2020-06-26,Exhibition,48
1768,2020-06-27,Exhibition,58
1769,2020-06-28,Exhibition,55
1770,2020-06-29,Exhibition,47
1771,2020-06-30,Exhibition,67
1772,2020-07-01,Exhibition,64
1773,2020-07-02,Exhibition,61
1774,2020-07-03,Exhibition,49
1775,2020-07-04,Exhibition,68
1776,2020-07-05,Exhibition,62
1777,2020-07-06,Exhibition,45
1778,2020-07-07,Exhibition,52
1779,2020-07-08,Exhibition,79
1780,2020-07-09,Exhibition,69
1781,2020-07-10,Exhibition,48
1782,2020-07-11,Exhibition,56
1783,2020-07-12,Exhibition,40
1784,2020-07-13,Exhibition,55
1785,2020-07-14,Exhibition,63
1786,2020-07-15,Exhibition,49
1787,2020-07-16,Exhibition,46
1788,2020-07-17,Exhibition,50
1789,2020-07-18,Exhibition,51
1790,2020-07-19,Exhibition,60
1791,2020-07-20,Exhibition,58
1792,2020-07-21,Exhibition,52
1793,2020-07-22,Exhibition,54
1794,2020-07-23,Exhibition,73
1795,2020-07-24,Exhibition,43
1796,2020-07-25,Exhibition,41
1797,2020-07-26,Exhibition,61
1798,2020-07-27,Exhibition,57
1799,2020-07-28,Exhibition,55
1800,2020-07-29,Exhibition,64
1801,2020-07-30,Exhibition,63
1802,2020-07-31,Exhibition,68
1803,2020-08-01,Exhibition,62
1804,2020-08-02,Exhibition,61
1805,2020-08-03,Exhibition,56
1806,2020-08-04,Exhibition,62
1807,2020-08-05,Exhibition,54
1808,2020-08-06,Exhibition,75
1809,2020-08-07,Exhibition,80
1810,2020-08-08,Exhibition,54
1811,2020-08-09,Exhibition,62
1812,2020-08-10,Exhibition,68
1813,2020-08-11,Exhibition,59
1814,2020-08-12,Exhibition,48
1815,2020-08-13,Exhibition,57
1816,2020-08-14,Exhibition,73
1817,2020-08-15,Exhibition,75
1818,2020-08-16,Exhibition,51
1819,2020-08-17,Exhibition,72
1820,2020-05-19,Maison,64
1821,2020-05-20,Maison,80
1822,2020-05-21,Maison,56
1823,2020-05-22,Maison,84
1824,2020-05-23,Maison,90
1825,2020-05-24,Maison,79
1826,2020-05-25,Maison,69
1827,2020-05-26,Maison,72
1828,2020-05-27,Maison,83
1829,2020-05-28,Maison,66
1830,2020-05-29,Maison,61
1831,2020-05-30,Maison,75
1832,2020-05-31,Maison,98
1833,2020-06-01,Maison,85
1834,2020-06-02,Maison,63
1835,2020-06-03,Maison,66
1836,2020-06-04,Maison,83
1837,2020-06-05,Maison,58
1838,2020-06-06,Maison,84
1839,2020-06-07,Maison,77
1840,2020-06-08,Maison,74
1841,2020-06-09,Maison,82
1842,2020-06-10,Maison,80
1843,2020-06-11,Maison,82
1844,2020-06-12,Maison,79
1845,2020-06-13,Maison,60
1846,2020-06-14,Maison,79
1847,2020-06-15,Maison,72
1848,2020-06-16,Maison,87
1849,2020-06-17,Maison,75
1850,2020-06-18,Maison,81
1851,2020-06-19,Maison,92
1852,2020-06-20,Maison,91
1853,2020-06-21,Maison,93
1854,2020-06-22,Maison,79
1855,2020-06-23,Maison,89
1856,2020-06-24,Maison,61
1857,2020-06-25,Maison,70
1858,2020-06-26,Maison,82
1859,2020-06-27,Maison,90
1860,2020-06-28,Maison,82
1861,2020-06-29,Maison,83
1862,2020-06-30,Maison,71
1863,2020-07-01,Maison,83
1864,2020-07-02,Maison,84
1865,2020-07-03,Maison,84
1866,2020-07-04,Maison,100
1867,2020-07-05,Maison,95
1868,2020-07-06,Maison,80
1869,2020-07-07,Maison,86
1870,2020-07-08,Maison,94
1871,2020-07-09,Maison,85
1872,2020-07-10,Maison,74
1873,2020-07-11,Maison,73
1874,2020-07-12,Maison,79
1875,2020-07-13,Maison,97
1876,2020-07-14,Maison,75
1877,2020-07-15,Maison,78
1878,2020-07-16,Maison,80
1879,2020-07-17,Maison,84
1880,2020-07-18,Maison,80
1881,2020-07-19,Maison,85
1882,2020-07-20,Maison,86
1883,2020-07-21,Maison,98
1884,2020-07-22,Maison,96
1885,2020-07-23,Maison,87
1886,2020-07-24,Maison,71
1887,2020-07-25,Maison,83
1888,2020-07-26,Maison,79
1889,2020-07-27,Maison,89
1890,2020-07-28,Maison,84
1891,2020-07-29,Maison,85
1892,2020-07-30,Maison,63
1893,2020-07-31,Maison,75
1894,2020-08-01,Maison,81
1895,2020-08-02,Maison,94
1896,2020-08-03,Maison,87
1897,2020-08-04,Maison,80
1898,2020-08-05,Maison,78
1899,2020-08-06,Maison,74
1900,2020-08-07,Maison,80
1901,2020-08-08,Maison,82
1902,2020-08-09,Maison,95
1903,2020-08-10,Maison,76
1904,2020-08-11,Maison,81
1905,2020-08-12,Maison,99
1906,2020-08-13,Maison,84
1907,2020-08-14,Maison,93
1908,2020-08-15,Maison,87
1909,2020-08-16,Maison,94
1910,2020-08-17,Maison,95
1911,2020-05-19,Visual,85
1912,2020-05-20,Visual,100
1913,2020-05-21,Visual,93
1914,2020-05-22,Visual,71
1915,2020-05-23,Visual,64
1916,2020-05-24,Visual,54
1917,2020-05-25,Visual,64
1918,2020-05-26,Visual,86
1919,2020-05-27,Visual,79
1920,2020-05-28,Visual,87
1921,2020-05-29,Visual,70
1922,2020-05-30,Visual,46
1923,2020-05-31,Visual,61
1924,2020-06-01,Visual,92
1925,2020-06-02,Visual,82
1926,2020-06-03,Visual,85
1927,2020-06-04,Visual,81
1928,2020-06-05,Visual,72
1929,2020-06-06,Visual,56
1930,2020-06-07,Visual,59
1931,2020-06-08,Visual,83
1932,2020-06-09,Visual,82
1933,2020-06-10,Visual,93
1934,2020-06-11,Visual,78
1935,2020-06-12,Visual,90
1936,2020-06-13,Visual,56
1937,2020-06-14,Visual,56
1938,2020-06-15,Visual,80
1939,2020-06-16,Visual,90
1940,2020-06-17,Visual,87
1941,2020-06-18,Visual,98
1942,2020-06-19,Visual,78
1943,2020-06-20,Visual,42
1944,2020-06-21,Visual,55
1945,2020-06-22,Visual,76
1946,2020-06-23,Visual,80
1947,2020-06-24,Visual,78
1948,2020-06-25,Visual,88
1949,2020-06-26,Visual,72
1950,2020-06-27,Visual,55
1951,2020-06-28,Visual,48
1952,2020-06-29,Visual,86
1953,2020-06-30,Visual,74
1954,2020-07-01,Visual,92
1955,2020-07-02,Visual,72
1956,2020-07-03,Visual,91
1957,2020-07-04,Visual,52
1958,2020-07-05,Visual,54
1959,2020-07-06,Visual,84
1960,2020-07-07,Visual,96
1961,2020-07-08,Visual,80
1962,2020-07-09,Visual,97
1963,2020-07-10,Visual,85
1964,2020-07-11,Visual,62
1965,2020-07-12,Visual,42
1966,2020-07-13,Visual,73
1967,2020-07-14,Visual,92
1968,2020-07-15,Visual,85
1969,2020-07-16,Visual,86
1970,2020-07-17,Visual,80
1971,2020-07-18,Visual,54
1972,2020-07-19,Visual,55
1973,2020-07-20,Visual,73
1974,2020-07-21,Visual,81
1975,2020-07-22,Visual,81
1976,2020-07-23,Visual,75
1977,2020-07-24,Visual,74
1978,2020-07-25,Visual,64
1979,2020-07-26,Visual,43
1980,2020-07-27,Visual,74
1981,2020-07-28,Visual,72
1982,2020-07-29,Visual,84
1983,2020-07-30,Visual,73
1984,2020-07-31,Visual,66
1985,2020-08-01,Visual,44
1986,2020-08-02,Visual,53
1987,2020-08-03,Visual,78
1988,2020-08-04,Visual,85
1989,2020-08-05,Visual,77
1990,2020-08-06,Visual,84
1991,2020-08-07,Visual,63
1992,2020-08-08,Visual,53
1993,2020-08-09,Visual,45
1994,2020-08-10,Visual,61
1995,2020-08-11,Visual,81
1996,2020-08-12,Visual,94
1997,2020-08-13,Visual,77
1998,2020-08-14,Visual,72
1999,2020-08-15,Visual,51
2000,2020-08-16,Visual,42
2001,2020-08-17,Visual,67
2002,2020-05-19,Visual,85
2003,2020-05-20,Visual,100
2004,2020-05-21,Visual,93
2005,2020-05-22,Visual,71
2006,2020-05-23,Visual,64
2007,2020-05-24,Visual,54
2008,2020-05-25,Visual,64
2009,2020-05-26,Visual,86
2010,2020-05-27,Visual,79
2011,2020-05-28,Visual,87
2012,2020-05-29,Visual,70
2013,2020-05-30,Visual,46
2014,2020-05-31,Visual,61
2015,2020-06-01,Visual,92
2016,2020-06-02,Visual,82
2017,2020-06-03,Visual,85
2018,2020-06-04,Visual,81
2019,2020-06-05,Visual,72
2020,2020-06-06,Visual,56
2021,2020-06-07,Visual,59
2022,2020-06-08,Visual,83
2023,2020-06-09,Visual,82
2024,2020-06-10,Visual,93
2025,2020-06-11,Visual,78
2026,2020-06-12,Visual,90
2027,2020-06-13,Visual,56
2028,2020-06-14,Visual,56
2029,2020-06-15,Visual,80
2030,2020-06-16,Visual,90
2031,2020-06-17,Visual,87
2032,2020-06-18,Visual,98
2033,2020-06-19,Visual,78
2034,2020-06-20,Visual,42
2035,2020-06-21,Visual,55
2036,2020-06-22,Visual,76
2037,2020-06-23,Visual,80
2038,2020-06-24,Visual,78
2039,2020-06-25,Visual,88
2040,2020-06-26,Visual,72
2041,2020-06-27,Visual,55
2042,2020-06-28,Visual,48
2043,2020-06-29,Visual,86
2044,2020-06-30,Visual,74
2045,2020-07-01,Visual,92
2046,2020-07-02,Visual,72
2047,2020-07-03,Visual,91
2048,2020-07-04,Visual,52
2049,2020-07-05,Visual,54
2050,2020-07-06,Visual,84
2051,2020-07-07,Visual,96
2052,2020-07-08,Visual,80
2053,2020-07-09,Visual,97
2054,2020-07-10,Visual,85
2055,2020-07-11,Visual,62
2056,2020-07-12,Visual,42
2057,2020-07-13,Visual,73
2058,2020-07-14,Visual,92
2059,2020-07-15,Visual,85
2060,2020-07-16,Visual,86
2061,2020-07-17,Visual,80
2062,2020-07-18,Visual,54
2063,2020-07-19,Visual,55
2064,2020-07-20,Visual,73
2065,2020-07-21,Visual,81
2066,2020-07-22,Visual,81
2067,2020-07-23,Visual,75
2068,2020-07-24,Visual,74
2069,2020-07-25,Visual,64
2070,2020-07-26,Visual,43
2071,2020-07-27,Visual,74
2072,2020-07-28,Visual,72
2073,2020-07-29,Visual,84
2074,2020-07-30,Visual,73
2075,2020-07-31,Visual,66
2076,2020-08-01,Visual,44
2077,2020-08-02,Visual,53
2078,2020-08-03,Visual,78
2079,2020-08-04,Visual,85
2080,2020-08-05,Visual,77
2081,2020-08-06,Visual,84
2082,2020-08-07,Visual,63
2083,2020-08-08,Visual,53
2084,2020-08-09,Visual,45
2085,2020-08-10,Visual,61
2086,2020-08-11,Visual,81
2087,2020-08-12,Visual,94
2088,2020-08-13,Visual,77
2089,2020-08-14,Visual,72
2090,2020-08-15,Visual,51
2091,2020-08-16,Visual,42
2092,2020-08-17,Visual,67
2093,2020-05-19,Curator,56
2094,2020-05-20,Curator,19
2095,2020-05-21,Curator,32
2096,2020-05-22,Curator,42
2097,2020-05-23,Curator,19
2098,2020-05-24,Curator,14
2099,2020-05-25,Curator,29
2100,2020-05-26,Curator,32
2101,2020-05-27,Curator,51
2102,2020-05-28,Curator,45
2103,2020-05-29,Curator,33
2104,2020-05-30,Curator,14
2105,2020-05-31,Curator,57
2106,2020-06-01,Curator,44
2107,2020-06-02,Curator,18
2108,2020-06-03,Curator,22
2109,2020-06-04,Curator,52
2110,2020-06-05,Curator,29
2111,2020-06-06,Curator,32
2112,2020-06-07,Curator,94
2113,2020-06-08,Curator,29
2114,2020-06-09,Curator,29
2115,2020-06-10,Curator,53
2116,2020-06-11,Curator,35
2117,2020-06-12,Curator,18
2118,2020-06-13,Curator,14
2119,2020-06-14,Curator,14
2120,2020-06-15,Curator,37
2121,2020-06-16,Curator,41
2122,2020-06-17,Curator,78
2123,2020-06-18,Curator,30
2124,2020-06-19,Curator,18
2125,2020-06-20,Curator,0
2126,2020-06-21,Curator,41
2127,2020-06-22,Curator,38
2128,2020-06-23,Curator,25
2129,2020-06-24,Curator,52
2130,2020-06-25,Curator,26
2131,2020-06-26,Curator,32
2132,2020-06-27,Curator,26
2133,2020-06-28,Curator,64
2134,2020-06-29,Curator,24
2135,2020-06-30,Curator,37
2136,2020-07-01,Curator,25
2137,2020-07-02,Curator,30
2138,2020-07-03,Curator,18
2139,2020-07-04,Curator,14
2140,2020-07-05,Curator,41
2141,2020-07-06,Curator,25
2142,2020-07-07,Curator,31
2143,2020-07-08,Curator,13
2144,2020-07-09,Curator,0
2145,2020-07-10,Curator,54
2146,2020-07-11,Curator,38
2147,2020-07-12,Curator,23
2148,2020-07-13,Curator,26
2149,2020-07-14,Curator,52
2150,2020-07-15,Curator,39
2151,2020-07-16,Curator,54
2152,2020-07-17,Curator,49
2153,2020-07-18,Curator,22
2154,2020-07-19,Curator,59
2155,2020-07-20,Curator,27
2156,2020-07-21,Curator,42
2157,2020-07-22,Curator,54
2158,2020-07-23,Curator,41
2159,2020-07-24,Curator,100
2160,2020-07-25,Curator,15
2161,2020-07-26,Curator,15
2162,2020-07-27,Curator,32
2163,2020-07-28,Curator,41
2164,2020-07-29,Curator,28
2165,2020-07-30,Curator,43
2166,2020-07-31,Curator,15
2167,2020-08-01,Curator,38
2168,2020-08-02,Curator,46
2169,2020-08-03,Curator,14
2170,2020-08-04,Curator,39
2171,2020-08-05,Curator,20
2172,2020-08-06,Curator,42
2173,2020-08-07,Curator,29
2174,2020-08-08,Curator,63
2175,2020-08-09,Curator,39
2176,2020-08-10,Curator,34
2177,2020-08-11,Curator,34
2178,2020-08-12,Curator,49
2179,2020-08-13,Curator,40
2180,2020-08-14,Curator,42
2181,2020-08-15,Curator,75
2182,2020-08-16,Curator,14
2183,2020-08-17,Curator,47
2184,2020-05-19,Royale,15
2185,2020-05-20,Royale,15
2186,2020-05-21,Royale,22
2187,2020-05-22,Royale,20
2188,2020-05-23,Royale,17
2189,2020-05-24,Royale,17
2190,2020-05-25,Royale,18
2191,2020-05-26,Royale,20
2192,2020-05-27,Royale,17
2193,2020-05-28,Royale,14
2194,2020-05-29,Royale,16
2195,2020-05-30,Royale,15
2196,2020-05-31,Royale,13
2197,2020-06-01,Royale,16
2198,2020-06-02,Royale,14
2199,2020-06-03,Royale,16
2200,2020-06-04,Royale,13
2201,2020-06-05,Royale,15
2202,2020-06-06,Royale,100
2203,2020-06-07,Royale,23
2204,2020-06-08,Royale,17
2205,2020-06-09,Royale,14
2206,2020-06-10,Royale,14
2207,2020-06-11,Royale,14
2208,2020-06-12,Royale,21
2209,2020-06-13,Royale,21
2210,2020-06-14,Royale,20
2211,2020-06-15,Royale,14
2212,2020-06-16,Royale,16
2213,2020-06-17,Royale,20
2214,2020-06-18,Royale,14
2215,2020-06-19,Royale,23
2216,2020-06-20,Royale,21
2217,2020-06-21,Royale,19
2218,2020-06-22,Royale,16
2219,2020-06-23,Royale,13
2220,2020-06-24,Royale,17
2221,2020-06-25,Royale,16
2222,2020-06-26,Royale,19
2223,2020-06-27,Royale,22
2224,2020-06-28,Royale,19
2225,2020-06-29,Royale,17
2226,2020-06-30,Royale,14
2227,2020-07-01,Royale,13
2228,2020-07-02,Royale,14
2229,2020-07-03,Royale,18
2230,2020-07-04,Royale,19
2231,2020-07-05,Royale,16
2232,2020-07-06,Royale,13
2233,2020-07-07,Royale,14
2234,2020-07-08,Royale,11
2235,2020-07-09,Royale,18
2236,2020-07-10,Royale,15
2237,2020-07-11,Royale,15
2238,2020-07-12,Royale,13
2239,2020-07-13,Royale,16
2240,2020-07-14,Royale,15
2241,2020-07-15,Royale,15
2242,2020-07-16,Royale,14
2243,2020-07-17,Royale,13
2244,2020-07-18,Royale,16
2245,2020-07-19,Royale,14
2246,2020-07-20,Royale,11
2247,2020-07-21,Royale,13
2248,2020-07-22,Royale,12
2249,2020-07-23,Royale,15
2250,2020-07-24,Royale,17
2251,2020-07-25,Royale,17
2252,2020-07-26,Royale,19
2253,2020-07-27,Royale,13
2254,2020-07-28,Royale,13
2255,2020-07-29,Royale,13
2256,2020-07-30,Royale,15
2257,2020-07-31,Royale,12
2258,2020-08-01,Royale,15
2259,2020-08-02,Royale,15
2260,2020-08-03,Royale,13
2261,2020-08-04,Royale,12
2262,2020-08-05,Royale,17
2263,2020-08-06,Royale,15
2264,2020-08-07,Royale,11
2265,2020-08-08,Royale,13
2266,2020-08-09,Royale,14
2267,2020-08-10,Royale,12
2268,2020-08-11,Royale,12
2269,2020-08-12,Royale,13
2270,2020-08-13,Royale,12
2271,2020-08-14,Royale,14
2272,2020-08-15,Royale,15
2273,2020-08-16,Royale,14
2274,2020-08-17,Royale,10
2275,2020-05-19,Academy,61
2276,2020-05-20,Academy,51
2277,2020-05-21,Academy,57
2278,2020-05-22,Academy,56
2279,2020-05-23,Academy,36
2280,2020-05-24,Academy,29
2281,2020-05-25,Academy,34
2282,2020-05-26,Academy,40
2283,2020-05-27,Academy,37
2284,2020-05-28,Academy,36
2285,2020-05-29,Academy,37
2286,2020-05-30,Academy,27
2287,2020-05-31,Academy,35
2288,2020-06-01,Academy,69
2289,2020-06-02,Academy,54
2290,2020-06-03,Academy,54
2291,2020-06-04,Academy,54
2292,2020-06-05,Academy,51
2293,2020-06-06,Academy,30
2294,2020-06-07,Academy,35
2295,2020-06-08,Academy,60
2296,2020-06-09,Academy,58
2297,2020-06-10,Academy,62
2298,2020-06-11,Academy,57
2299,2020-06-12,Academy,54
2300,2020-06-13,Academy,30
2301,2020-06-14,Academy,33
2302,2020-06-15,Academy,62
2303,2020-06-16,Academy,58
2304,2020-06-17,Academy,53
2305,2020-06-18,Academy,63
2306,2020-06-19,Academy,57
2307,2020-06-20,Academy,29
2308,2020-06-21,Academy,31
2309,2020-06-22,Academy,66
2310,2020-06-23,Academy,59
2311,2020-06-24,Academy,57
2312,2020-06-25,Academy,53
2313,2020-06-26,Academy,49
2314,2020-06-27,Academy,32
2315,2020-06-28,Academy,34
2316,2020-06-29,Academy,65
2317,2020-06-30,Academy,60
2318,2020-07-01,Academy,62
2319,2020-07-02,Academy,56
2320,2020-07-03,Academy,53
2321,2020-07-04,Academy,32
2322,2020-07-05,Academy,36
2323,2020-07-06,Academy,60
2324,2020-07-07,Academy,55
2325,2020-07-08,Academy,59
2326,2020-07-09,Academy,57
2327,2020-07-10,Academy,55
2328,2020-07-11,Academy,31
2329,2020-07-12,Academy,35
2330,2020-07-13,Academy,64
2331,2020-07-14,Academy,53
2332,2020-07-15,Academy,55
2333,2020-07-16,Academy,56
2334,2020-07-17,Academy,49
2335,2020-07-18,Academy,30
2336,2020-07-19,Academy,32
2337,2020-07-20,Academy,45
2338,2020-07-21,Academy,43
2339,2020-07-22,Academy,37
2340,2020-07-23,Academy,36
2341,2020-07-24,Academy,38
2342,2020-07-25,Academy,34
2343,2020-07-26,Academy,29
2344,2020-07-27,Academy,41
2345,2020-07-28,Academy,36
2346,2020-07-29,Academy,40
2347,2020-07-30,Academy,40
2348,2020-07-31,Academy,79
2349,2020-08-01,Academy,90
2350,2020-08-02,Academy,100
2351,2020-08-03,Academy,86
2352,2020-08-04,Academy,78
2353,2020-08-05,Academy,76
2354,2020-08-06,Academy,68
2355,2020-08-07,Academy,59
2356,2020-08-08,Academy,63
2357,2020-08-09,Academy,63
2358,2020-08-10,Academy,65
2359,2020-08-11,Academy,65
2360,2020-08-12,Academy,62
2361,2020-08-13,Academy,70
2362,2020-08-14,Academy,63
2363,2020-08-15,Academy,55
2364,2020-08-16,Academy,59
2365,2020-08-17,Academy,70
2366,2020-05-19,Architectural,76
2367,2020-05-20,Architectural,76
2368,2020-05-21,Architectural,85
2369,2020-05-22,Architectural,48
2370,2020-05-23,Architectural,68
2371,2020-05-24,Architectural,52
2372,2020-05-25,Architectural,36
2373,2020-05-26,Architectural,62
2374,2020-05-27,Architectural,84
2375,2020-05-28,Architectural,79
2376,2020-05-29,Architectural,65
2377,2020-05-30,Architectural,54
2378,2020-05-31,Architectural,45
2379,2020-06-01,Architectural,66
2380,2020-06-02,Architectural,47
2381,2020-06-03,Architectural,77
2382,2020-06-04,Architectural,65
2383,2020-06-05,Architectural,44
2384,2020-06-06,Architectural,66
2385,2020-06-07,Architectural,71
2386,2020-06-08,Architectural,81
2387,2020-06-09,Architectural,82
2388,2020-06-10,Architectural,63
2389,2020-06-11,Architectural,79
2390,2020-06-12,Architectural,90
2391,2020-06-13,Architectural,68
2392,2020-06-14,Architectural,50
2393,2020-06-15,Architectural,67
2394,2020-06-16,Architectural,83
2395,2020-06-17,Architectural,66
2396,2020-06-18,Architectural,91
2397,2020-06-19,Architectural,75
2398,2020-06-20,Architectural,68
2399,2020-06-21,Architectural,61
2400,2020-06-22,Architectural,70
2401,2020-06-23,Architectural,59
2402,2020-06-24,Architectural,80
2403,2020-06-25,Architectural,69
2404,2020-06-26,Architectural,80
2405,2020-06-27,Architectural,54
2406,2020-06-28,Architectural,70
2407,2020-06-29,Architectural,69
2408,2020-06-30,Architectural,52
2409,2020-07-01,Architectural,76
2410,2020-07-02,Architectural,77
2411,2020-07-03,Architectural,77
2412,2020-07-04,Architectural,51
2413,2020-07-05,Architectural,57
2414,2020-07-06,Architectural,90
2415,2020-07-07,Architectural,63
2416,2020-07-08,Architectural,64
2417,2020-07-09,Architectural,87
2418,2020-07-10,Architectural,66
2419,2020-07-11,Architectural,54
2420,2020-07-12,Architectural,57
2421,2020-07-13,Architectural,52
2422,2020-07-14,Architectural,90
2423,2020-07-15,Architectural,60
2424,2020-07-16,Architectural,70
2425,2020-07-17,Architectural,75
2426,2020-07-18,Architectural,51
2427,2020-07-19,Architectural,56
2428,2020-07-20,Architectural,92
2429,2020-07-21,Architectural,67
2430,2020-07-22,Architectural,78
2431,2020-07-23,Architectural,78
2432,2020-07-24,Architectural,48
2433,2020-07-25,Architectural,64
2434,2020-07-26,Architectural,46
2435,2020-07-27,Architectural,93
2436,2020-07-28,Architectural,69
2437,2020-07-29,Architectural,81
2438,2020-07-30,Architectural,69
2439,2020-07-31,Architectural,47
2440,2020-08-01,Architectural,51
2441,2020-08-02,Architectural,64
2442,2020-08-03,Architectural,65
2443,2020-08-04,Architectural,44
2444,2020-08-05,Architectural,79
2445,2020-08-06,Architectural,97
2446,2020-08-07,Architectural,52
2447,2020-08-08,Architectural,51
2448,2020-08-09,Architectural,49
2449,2020-08-10,Architectural,48
2450,2020-08-11,Architectural,100
2451,2020-08-12,Architectural,76
2452,2020-08-13,Architectural,79
2453,2020-08-14,Architectural,67
2454,2020-08-15,Architectural,66
2455,2020-08-16,Architectural,30
2456,2020-08-17,Architectural,52
